image_path,gender,face_shape,hairstyle
dataset\men\Comma_bangs_0419.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0420.jpg,men,Round,Middle
dataset\men\Comma_bangs_0421.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0422.jpg,men,Round,Middle
dataset\men\Comma_bangs_0423.jpg,men,Round,Textured_Cut
dataset\men\Comma_bangs_0424.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0425.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0426.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0427.jpg,men,Square,Men's_short_hair
dataset\men\Comma_bangs_0428.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0429.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0430.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0431.jpg,men,Oblong,Straight_layered_hair
dataset\men\Comma_bangs_0432.jpg,men,Round,Middle
dataset\men\Comma_bangs_0433.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0434.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0435.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0436.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0437.jpg,men,Round,Middle
dataset\men\Comma_bangs_0438.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0439.jpg,men,Round,Middle
dataset\men\Comma_bangs_0440.jpg,men,Square,Pomade
dataset\men\Comma_bangs_0441.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0442.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Comma_bangs_0443.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0444.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0445.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Comma_bangs_0446.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0447.jpg,men,Round,Middle
dataset\men\Comma_bangs_0448.jpg,men,Round,Middle
dataset\men\Comma_bangs_0449.jpg,men,Round,Middle
dataset\men\Comma_bangs_0450.jpg,men,Oval,Men's_short_hair
dataset\men\Comma_bangs_0451.jpg,men,Round,Hush_Cut
dataset\men\Comma_bangs_0452.jpg,men,Round,Middle
dataset\men\Comma_bangs_0453.jpg,men,Heart,Straight_layered_hair
dataset\men\Comma_bangs_0454.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0455.jpg,men,Round,Men's_short_hair
dataset\men\Comma_bangs_0456.jpg,men,Round,Middle
dataset\men\Comma_bangs_0457.jpg,men,Heart,Middle
dataset\men\Comma_bangs_0458.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0459.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0460.jpg,men,Square,Comma_bangs
dataset\men\Comma_bangs_0461.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0462.jpg,men,Round,Middle
dataset\men\Comma_bangs_0463.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0464.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0465.jpg,men,Round,Middle
dataset\men\Comma_bangs_0466.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0467.jpg,men,Round,Middle
dataset\men\Comma_bangs_0468.jpg,men,Round,Middle
dataset\men\Comma_bangs_0469.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0470.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0471.jpg,men,Round,Middle
dataset\men\Comma_bangs_0472.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0473.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0474.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0475.jpg,men,Oval,Middle
dataset\men\Comma_bangs_0476.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0477.jpg,men,Round,Middle
dataset\men\Comma_bangs_0478.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0479.jpg,men,Round,Middle
dataset\men\Comma_bangs_0480.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0481.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0482.jpg,men,Oblong,Pomade
dataset\men\Comma_bangs_0483.jpg,men,Round,Middle
dataset\men\Comma_bangs_0484.jpg,men,Round,Middle
dataset\men\Comma_bangs_0485.jpg,men,Oblong,Men's_short_hair
dataset\men\Comma_bangs_0486.jpg,men,Oval,Straight_layered_hair
dataset\men\Comma_bangs_0487.jpg,men,Round,Middle
dataset\men\Comma_bangs_0488.jpg,men,Round,Middle
dataset\men\Comma_bangs_0489.jpg,men,Round,Middle
dataset\men\Comma_bangs_0490.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0491.jpg,men,Round,Textured_Cut
dataset\men\Comma_bangs_0492.jpg,men,Round,Middle
dataset\men\Comma_bangs_0493.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0494.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0495.jpg,men,Round,Middle
dataset\men\Comma_bangs_0496.jpg,men,Round,Middle
dataset\men\Comma_bangs_0497.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0498.jpg,men,Heart,Straight_layered_hair
dataset\men\Comma_bangs_0499.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0500.jpg,men,Round,Middle
dataset\men\Comma_bangs_0501.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0502.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0503.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0504.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0505.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0506.jpg,men,Round,Middle
dataset\men\Comma_bangs_0507.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0508.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0509.jpg,men,Round,Middle
dataset\men\Comma_bangs_0510.jpg,men,Round,Middle
dataset\men\Comma_bangs_0511.jpg,men,Round,Middle
dataset\men\Comma_bangs_0512.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0513.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0514.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0515.jpg,men,Round,Middle
dataset\men\Comma_bangs_0516.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0517.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0518.jpg,men,Round,Middle
dataset\men\Comma_bangs_0519.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0520.jpg,men,Square,Men's_short_hair
dataset\men\Comma_bangs_0521.jpg,men,Square,Comma_bangs
dataset\men\Comma_bangs_0522.jpg,men,Square,Middle
dataset\men\Comma_bangs_0523.jpg,men,Heart,Middle
dataset\men\Comma_bangs_0524.jpg,men,Round,Men's_short_hair
dataset\men\Comma_bangs_0525.jpg,men,Round,Middle
dataset\men\Comma_bangs_0526.jpg,men,Round,Men's_short_hair
dataset\men\Comma_bangs_0527.jpg,men,Oblong,Straight_layered_hair
dataset\men\Comma_bangs_0528.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0529.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Comma_bangs_0530.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0531.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0532.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0533.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0534.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0535.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0536.jpg,men,Round,Men's_short_hair
dataset\men\Comma_bangs_0537.jpg,men,Round,Middle
dataset\men\Comma_bangs_0538.jpg,men,Round,Middle
dataset\men\Comma_bangs_0539.jpg,men,Round,Men's_short_hair
dataset\men\Comma_bangs_0540.jpg,men,Square,Middle
dataset\men\Comma_bangs_0541.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0542.jpg,men,Oblong,Girls_short_hair
dataset\men\Comma_bangs_0543.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0544.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0545.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0546.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0547.jpg,men,Heart,Middle
dataset\men\Comma_bangs_0548.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0549.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0550.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Comma_bangs_0551.jpg,men,Round,Men's_short_hair
dataset\men\Comma_bangs_0552.jpg,men,Oval,Middle
dataset\men\Comma_bangs_0553.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0554.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0555.jpg,men,Round,Middle
dataset\men\Comma_bangs_0556.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0557.jpg,men,Round,Middle
dataset\men\Comma_bangs_0558.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0559.jpg,men,Oval,Girls_short_hair
dataset\men\Comma_bangs_0560.jpg,men,Oval,Men's_short_hair
dataset\men\Comma_bangs_0561.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0562.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0563.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0564.jpg,men,Round,Middle
dataset\men\Comma_bangs_0565.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0566.jpg,men,Oval,Middle
dataset\men\Comma_bangs_0567.jpg,men,Heart,Middle
dataset\men\Comma_bangs_0568.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0569.jpg,men,Square,Middle
dataset\men\Comma_bangs_0570.jpg,men,Round,Middle
dataset\men\Comma_bangs_0571.jpg,men,Round,Men's_short_hair
dataset\men\Comma_bangs_0572.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0573.jpg,men,Round,Men's_short_hair
dataset\men\Comma_bangs_0574.jpg,men,Round,Middle
dataset\men\Comma_bangs_0575.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0576.jpg,men,Round,Middle
dataset\men\Comma_bangs_0577.jpg,men,Oval,Comma_bangs
dataset\men\Comma_bangs_0578.jpg,men,Square,Middle
dataset\men\Comma_bangs_0579.jpg,men,Round,Long_hair
dataset\men\Comma_bangs_0580.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0581.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0582.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0583.jpg,men,Square,Middle
dataset\men\Comma_bangs_0584.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0585.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0586.jpg,men,Heart,Layered_curly_hairstyle
dataset\men\Comma_bangs_0587.jpg,men,Oblong,Middle
dataset\men\Comma_bangs_0588.jpg,men,Round,Men's_short_hair
dataset\men\Comma_bangs_0589.jpg,men,Round,Middle
dataset\men\Comma_bangs_0590.jpg,men,Round,Middle
dataset\men\Comma_bangs_0591.jpg,men,Square,Straight_layered_hair
dataset\men\Comma_bangs_0592.jpg,men,Round,Middle
dataset\men\Comma_bangs_0593.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0594.jpg,men,Round,Middle
dataset\men\Comma_bangs_0595.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0596.jpg,men,Round,Middle
dataset\men\Comma_bangs_0597.jpg,men,Round,Middle
dataset\men\Comma_bangs_0598.jpg,men,Oblong,Girls_short_hair
dataset\men\Comma_bangs_0599.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0600.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0601.jpg,men,Round,Middle
dataset\men\Comma_bangs_0602.jpg,men,Oblong,Straight_layered_hair
dataset\men\Comma_bangs_0603.jpg,men,Heart,Middle
dataset\men\Comma_bangs_0604.jpg,men,Square,Girls_short_hair
dataset\men\Comma_bangs_0605.jpg,men,Oblong,Men's_short_hair
dataset\men\Comma_bangs_0606.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0607.jpg,men,Round,Middle
dataset\men\Comma_bangs_0608.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0609.jpg,men,Round,Middle
dataset\men\Comma_bangs_0610.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0611.jpg,men,Round,Men's_short_hair
dataset\men\Comma_bangs_0612.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0613.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0614.jpg,men,Round,Middle
dataset\men\Comma_bangs_0615.jpg,men,Round,Middle
dataset\men\Comma_bangs_0616.jpg,men,Round,Textured_Cut
dataset\men\Comma_bangs_0617.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0618.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0619.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0620.jpg,men,Round,Middle
dataset\men\Comma_bangs_0621.jpg,men,Round,Middle
dataset\men\Comma_bangs_0622.jpg,men,Oval,Men's_short_hair
dataset\men\Comma_bangs_0623.jpg,men,Round,Middle
dataset\men\Comma_bangs_0624.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0625.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0626.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0627.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0628.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0629.jpg,men,Round,Middle
dataset\men\Comma_bangs_0630.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0631.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0632.jpg,men,Oval,Girls_short_hair
dataset\men\Comma_bangs_0633.jpg,men,Round,Middle
dataset\men\Comma_bangs_0634.jpg,men,Round,Middle
dataset\men\Comma_bangs_0635.jpg,men,Round,Middle
dataset\men\Comma_bangs_0636.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0637.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0638.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0639.jpg,men,Square,Middle
dataset\men\Comma_bangs_0640.jpg,men,Oblong,Straight_layered_hair
dataset\men\Comma_bangs_0641.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0642.jpg,men,Round,Textured_Cut
dataset\men\Comma_bangs_0643.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0644.jpg,men,Round,Middle
dataset\men\Comma_bangs_0645.jpg,men,Round,Middle
dataset\men\Comma_bangs_0646.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0647.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0648.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0649.jpg,men,Round,Middle
dataset\men\Comma_bangs_0650.jpg,men,Round,Middle
dataset\men\Comma_bangs_0651.jpg,men,Round,Middle
dataset\men\Comma_bangs_0652.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0653.jpg,men,Round,Middle
dataset\men\Comma_bangs_0654.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0655.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0656.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0657.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0658.jpg,men,Square,Middle
dataset\men\Comma_bangs_0659.jpg,men,Oblong,Girls_short_hair
dataset\men\Comma_bangs_0660.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Comma_bangs_0661.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0662.jpg,men,Round,Middle
dataset\men\Comma_bangs_0663.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0664.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Comma_bangs_0665.jpg,men,Oblong,Middle
dataset\men\Comma_bangs_0666.jpg,men,Round,Middle
dataset\men\Comma_bangs_0667.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0668.jpg,men,Round,Middle
dataset\men\Comma_bangs_0669.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0670.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0671.jpg,men,Oval,Middle
dataset\men\Comma_bangs_0672.jpg,men,Round,Middle
dataset\men\Comma_bangs_0673.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0674.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0675.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0676.jpg,men,Heart,Girls_short_hair
dataset\men\Comma_bangs_0677.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0678.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Comma_bangs_0679.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0680.jpg,men,Round,Middle
dataset\men\Comma_bangs_0681.jpg,men,Round,Middle
dataset\men\Comma_bangs_0682.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0683.jpg,men,Round,Middle
dataset\men\Comma_bangs_0684.jpg,men,Square,Straight_layered_hair
dataset\men\Comma_bangs_0685.jpg,men,Round,Middle
dataset\men\Comma_bangs_0686.jpg,men,Oval,Men's_short_hair
dataset\men\Comma_bangs_0687.jpg,men,Round,Middle
dataset\men\Comma_bangs_0688.jpg,men,Round,Middle
dataset\men\Comma_bangs_0689.jpg,men,Round,Middle
dataset\men\Comma_bangs_0690.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0691.jpg,men,Round,Middle
dataset\men\Comma_bangs_0692.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0693.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0694.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0695.jpg,men,Heart,Middle
dataset\men\Comma_bangs_0696.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0697.jpg,men,Oblong,Pomade
dataset\men\Comma_bangs_0698.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0699.jpg,men,Round,Middle
dataset\men\Comma_bangs_0700.jpg,men,Heart,Middle
dataset\men\Comma_bangs_0701.jpg,men,Round,Men's_short_hair
dataset\men\Comma_bangs_0702.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0703.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0704.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0705.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Comma_bangs_0706.jpg,men,Round,Middle
dataset\men\Comma_bangs_0707.jpg,men,Oblong,Pomade
dataset\men\Comma_bangs_0708.jpg,men,Heart,Middle
dataset\men\Comma_bangs_0709.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0710.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0711.jpg,men,Round,Men's_short_hair
dataset\men\Comma_bangs_0712.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0713.jpg,men,Square,Straight_layered_hair
dataset\men\Comma_bangs_0714.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0715.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0716.jpg,men,Round,Textured_Cut
dataset\men\Comma_bangs_0717.jpg,men,Round,Middle
dataset\men\Comma_bangs_0718.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0719.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0720.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0721.jpg,men,Square,Comma_bangs
dataset\men\Comma_bangs_0722.jpg,men,Oblong,Middle
dataset\men\Comma_bangs_0723.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0724.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0725.jpg,men,Round,Middle
dataset\men\Comma_bangs_0726.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0727.jpg,men,Round,Middle
dataset\men\Comma_bangs_0728.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0729.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0730.jpg,men,Oval,Middle
dataset\men\Comma_bangs_0731.jpg,men,Round,Middle
dataset\men\Comma_bangs_0732.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0733.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0734.jpg,men,Round,Middle
dataset\men\Comma_bangs_0735.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0736.jpg,men,Square,Men's_short_hair
dataset\men\Comma_bangs_0737.jpg,men,Round,Men's_short_hair
dataset\men\Comma_bangs_0738.jpg,men,Round,Middle
dataset\men\Comma_bangs_0739.jpg,men,Round,Middle
dataset\men\Comma_bangs_0740.jpg,men,Heart,Men's_short_hair
dataset\men\Comma_bangs_0741.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0742.jpg,men,Round,Long_hair
dataset\men\Comma_bangs_0743.jpg,men,Round,Men's_short_hair
dataset\men\Comma_bangs_0744.jpg,men,Round,Middle
dataset\men\Comma_bangs_0745.jpg,men,Round,Middle
dataset\men\Comma_bangs_0746.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0747.jpg,men,Round,Middle
dataset\men\Comma_bangs_0748.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0749.jpg,men,Round,Middle
dataset\men\Comma_bangs_0750.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0751.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Comma_bangs_0752.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0753.jpg,men,Round,Pomade
dataset\men\Comma_bangs_0754.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0755.jpg,men,Heart,Middle
dataset\men\Comma_bangs_0756.jpg,men,Round,Middle
dataset\men\Comma_bangs_0757.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0758.jpg,men,Round,Comma_bangs
dataset\men\Comma_bangs_0759.jpg,men,Oval,Girls_short_hair
dataset\men\Comma_bangs_0760.jpg,men,Round,Straight_layered_hair
dataset\men\Comma_bangs_0761.jpg,men,Round,Middle
dataset\men\Comma_bangs_0762.jpg,men,Round,Middle
dataset\men\Comma_bangs_0763.jpg,men,Round,Men's_short_hair
dataset\men\Comma_bangs_0764.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0765.jpg,men,Round,Girls_short_hair
dataset\men\Comma_bangs_0766.jpg,men,Square,Men's_short_hair
dataset\men\Comma_bangs_0767.jpg,men,Heart,Girls_short_hair
dataset\men\Comma_bangs_0768.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Comma_bangs_0769.jpg,men,Heart,Pomade
dataset\men\Comma_bangs_0770.jpg,men,Round,Men's_short_hair
dataset\men\Layered_curly_hairstyle_0001.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Layered_curly_hairstyle_0002.jpg,men,Round,Girls_short_hair
dataset\men\Layered_curly_hairstyle_0003.jpg,men,Square,Layered_curly_hairstyle
dataset\men\Layered_curly_hairstyle_0004.jpg,men,Oval,Layered_curly_hairstyle
dataset\men\Layered_curly_hairstyle_0005.jpg,men,Round,Girls_short_hair
dataset\men\Layered_curly_hairstyle_0006.jpg,men,Oblong,Straight_layered_hair
dataset\men\Layered_curly_hairstyle_0007.jpg,men,Oval,Layered_curly_hairstyle
dataset\men\Layered_curly_hairstyle_0008.jpg,men,Oval,Layered_curly_hairstyle
dataset\men\Layered_curly_hairstyle_0009.jpg,men,Oval,Layered_curly_hairstyle
dataset\men\Layered_curly_hairstyle_0010.jpg,men,Round,Girls_short_hair
dataset\men\Layered_curly_hairstyle_0011.jpg,men,Round,Girls_short_hair
dataset\men\Layered_curly_hairstyle_0012.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Layered_curly_hairstyle_0013.jpg,men,Round,Girls_short_hair
dataset\men\Layered_curly_hairstyle_0014.jpg,men,Round,Long_hair
dataset\men\Layered_curly_hairstyle_0015.jpg,men,Oblong,Middle
dataset\men\Layered_curly_hairstyle_0016.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Layered_curly_hairstyle_0017.jpg,men,Round,Long_hair
dataset\men\Layered_curly_hairstyle_0018.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Layered_curly_hairstyle_0019.jpg,men,Round,Girls_short_hair
dataset\men\Layered_curly_hairstyle_0020.jpg,men,Round,Straight_layered_hair
dataset\men\Layered_curly_hairstyle_0021.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Layered_curly_hairstyle_0022.jpg,men,Round,Layered_curly_hairstyle
dataset\men\Layered_curly_hairstyle_0023.jpg,men,Round,Men's_short_hair
dataset\men\Layered_curly_hairstyle_0024.jpg,men,Round,Girls_short_hair
